filename,c1,c2,c3,alpha,cluster,PC1,PC2,PC3
Swarm-c1_1.50-c2_1.50-c3_2.50-alpha_2.50.gif,1.5,1.5,2.5,2.5,8,-5.28818487123598,7.688073474610566,-3.0267463674314583
Swarm-c1_1.50-c2_1.50-c3_2.50-alpha_3.00.gif,1.5,1.5,2.5,3.0,11,-4.952194806481969,2.9798399148231822,2.577189636533271
Swarm-c1_1.50-c2_1.50-c3_3.00-alpha_1.00.gif,1.5,1.5,3.0,1.0,8,-3.1587124747099753,7.955926474467946,-1.2610753112920952
Swarm-c1_1.50-c2_1.50-c3_3.00-alpha_1.50.gif,1.5,1.5,3.0,1.5,1,-1.0322305787102657,4.039922807009358,-5.747397190777072
Swarm-c1_1.50-c2_1.50-c3_3.00-alpha_2.00.gif,1.5,1.5,3.0,2.0,1,3.7555158044140455,0.9778163353085426,-3.952060053519458
Swarm-c1_1.50-c2_1.50-c3_3.00-alpha_2.50.gif,1.5,1.5,3.0,2.5,11,-3.14321095425108,3.6980191828591793,-0.5475321087680828
Swarm-c1_1.50-c2_1.50-c3_3.00-alpha_3.00.gif,1.5,1.5,3.0,3.0,11,-1.97336546268347,0.7808755913816825,-1.0491430509837043
Swarm-c1_1.50-c2_2.00-c3_1.00-alpha_1.00.gif,1.5,2.0,1.0,1.0,5,-5.072702969793393,16.81816277995623,5.066208229152767
Swarm-c1_1.50-c2_2.00-c3_1.00-alpha_1.50.gif,1.5,2.0,1.0,1.5,5,0.025498374891328897,11.604584811927676,-0.32512646358713393
Swarm-c1_1.50-c2_2.00-c3_1.00-alpha_2.00.gif,1.5,2.0,1.0,2.0,4,14.775858560579506,3.605101990408985,-6.26215370142698
Swarm-c1_1.50-c2_2.00-c3_1.00-alpha_2.50.gif,1.5,2.0,1.0,2.5,6,8.881075706266683,-4.456631337163224,-4.697811143202911
Swarm-c1_1.50-c2_2.00-c3_1.00-alpha_3.00.gif,1.5,2.0,1.0,3.0,6,6.104511191180128,-6.359442645163976,-3.7218054810516765
Swarm-c1_1.50-c2_2.00-c3_1.50-alpha_1.00.gif,1.5,2.0,1.5,1.0,5,-3.9416962608565385,15.972812144767905,4.3617475777993775
Swarm-c1_1.50-c2_2.00-c3_1.50-alpha_1.50.gif,1.5,2.0,1.5,1.5,1,3.7731118607731977,8.859170431840726,0.19910827104636414
Swarm-c1_1.50-c2_2.00-c3_1.50-alpha_2.00.gif,1.5,2.0,1.5,2.0,6,6.243040565687559,-0.5188611783268015,-6.328895487058588
Swarm-c1_1.50-c2_2.00-c3_1.50-alpha_2.50.gif,1.5,2.0,1.5,2.5,6,14.773424480340953,-3.0846666503330264,-6.669314157198129
Swarm-c1_1.50-c2_2.00-c3_1.50-alpha_3.00.gif,1.5,2.0,1.5,3.0,6,8.178623306248298,-6.762117013463606,-3.137632230567371
Swarm-c1_1.50-c2_2.00-c3_2.00-alpha_1.00.gif,1.5,2.0,2.0,1.0,5,5.780184123330912,24.668144870599168,13.732710837394047
Swarm-c1_1.50-c2_2.00-c3_2.00-alpha_1.50.gif,1.5,2.0,2.0,1.5,1,15.994763878001104,9.648481825922154,-5.162754392838986
Swarm-c1_1.50-c2_2.00-c3_2.00-alpha_2.00.gif,1.5,2.0,2.0,2.0,4,18.44313336820204,2.2736244816578024,-3.2241355685837023
Swarm-c1_1.50-c2_2.00-c3_2.00-alpha_2.50.gif,1.5,2.0,2.0,2.5,7,20.129053591799885,-5.2421174023663175,-5.289813665778053
Swarm-c1_1.50-c2_2.00-c3_2.00-alpha_3.00.gif,1.5,2.0,2.0,3.0,6,12.093701627227789,-5.926639686084752,-1.3377700455086392
Swarm-c1_1.50-c2_2.00-c3_2.50-alpha_1.00.gif,1.5,2.0,2.5,1.0,5,-2.8317452561425633,14.158845664389393,1.683322238892377
Swarm-c1_1.50-c2_2.00-c3_2.50-alpha_1.50.gif,1.5,2.0,2.5,1.5,4,21.09697829952316,11.718772737961006,-8.54865638864504
Swarm-c1_1.50-c2_2.00-c3_2.50-alpha_2.00.gif,1.5,2.0,2.5,2.0,4,26.227119854968567,8.581990104494325,-8.522614081668912
Swarm-c1_1.50-c2_2.00-c3_2.50-alpha_2.50.gif,1.5,2.0,2.5,2.5,6,8.817879930390955,-2.315497156380116,-5.51491498702934
Swarm-c1_1.50-c2_2.00-c3_2.50-alpha_3.00.gif,1.5,2.0,2.5,3.0,6,14.182512612454822,-7.581333929757494,-2.63029667491844
Swarm-c1_1.50-c2_2.00-c3_3.00-alpha_1.00.gif,1.5,2.0,3.0,1.0,5,-3.297390370999048,20.32009265300214,5.6864638560289
Swarm-c1_1.50-c2_2.00-c3_3.00-alpha_1.50.gif,1.5,2.0,3.0,1.5,1,-0.08045359625877915,8.2724978910776,-3.730160679992771
Swarm-c1_1.50-c2_2.00-c3_3.00-alpha_2.00.gif,1.5,2.0,3.0,2.0,4,24.919818632317863,4.347922152463458,-5.552805693709633
Swarm-c1_1.50-c2_2.00-c3_3.00-alpha_2.50.gif,1.5,2.0,3.0,2.5,6,14.279656931044974,-2.9553473219563773,-3.936276647240482
Swarm-c1_1.50-c2_2.00-c3_3.00-alpha_3.00.gif,1.5,2.0,3.0,3.0,6,10.163999305999667,-6.301210889411253,-2.335070161507251
Swarm-c1_1.50-c2_2.50-c3_1.00-alpha_1.00.gif,1.5,2.5,1.0,1.0,5,-3.106027945555987,13.705424362786989,5.901078313487219
Swarm-c1_1.50-c2_2.50-c3_1.00-alpha_1.50.gif,1.5,2.5,1.0,1.5,5,-3.9967007290319523,10.942126142502723,-0.5596804053155859
Swarm-c1_1.50-c2_2.50-c3_1.00-alpha_2.00.gif,1.5,2.5,1.0,2.0,5,-2.746542388430984,9.665674751907659,-1.34156149473259
Swarm-c1_1.50-c2_2.50-c3_1.00-alpha_2.50.gif,1.5,2.5,1.0,2.5,1,1.5254388687577891,2.9974427866695423,-5.135648916228215
Swarm-c1_1.50-c2_2.50-c3_1.00-alpha_3.00.gif,1.5,2.5,1.0,3.0,6,4.845202851923993,-1.99087089337431,-3.0079506519271977
Swarm-c1_1.50-c2_2.50-c3_1.50-alpha_1.00.gif,1.5,2.5,1.5,1.0,5,-0.78682109067051,14.719866927187358,6.669788296539854
Swarm-c1_1.50-c2_2.50-c3_1.50-alpha_1.50.gif,1.5,2.5,1.5,1.5,1,10.302476258008976,9.815366535396445,1.5036135931307715
Swarm-c1_1.50-c2_2.50-c3_1.50-alpha_2.00.gif,1.5,2.5,1.5,2.0,1,8.598403584213168,7.883159995166578,-3.955126991023142
Swarm-c1_1.50-c2_2.50-c3_1.50-alpha_2.50.gif,1.5,2.5,1.5,2.5,6,13.006423155023853,2.098514510119634,-7.316854163127036
Swarm-c1_1.50-c2_2.50-c3_1.50-alpha_3.00.gif,1.5,2.5,1.5,3.0,4,14.939059469461366,0.05317991996757986,-6.5008719581488466
Swarm-c1_1.50-c2_2.50-c3_2.00-alpha_1.00.gif,1.5,2.5,2.0,1.0,5,-0.3556274474923339,12.650651782878194,4.0020764223185346
Swarm-c1_1.50-c2_2.50-c3_2.00-alpha_1.50.gif,1.5,2.5,2.0,1.5,1,9.822248054607467,7.553505051503291,2.3334480751259616
Swarm-c1_1.50-c2_2.50-c3_2.00-alpha_2.00.gif,1.5,2.5,2.0,2.0,4,19.08606145107553,5.66847632156235,-0.6848415232578111
Swarm-c1_1.50-c2_2.50-c3_2.00-alpha_2.50.gif,1.5,2.5,2.0,2.5,4,17.826717300558123,7.006759504819476,-7.731621733542016
Swarm-c1_1.50-c2_2.50-c3_2.00-alpha_3.00.gif,1.5,2.5,2.0,3.0,7,16.54212820988643,-2.399726038564891,-4.650691630725669
Swarm-c1_1.50-c2_2.50-c3_2.50-alpha_1.00.gif,1.5,2.5,2.5,1.0,5,0.2976263910080236,12.270752268363193,7.7911845251996
Swarm-c1_1.50-c2_2.50-c3_2.50-alpha_1.50.gif,1.5,2.5,2.5,1.5,5,2.176984957093008,16.004701040321066,3.098922858398059
Swarm-c1_1.50-c2_2.50-c3_2.50-alpha_2.00.gif,1.5,2.5,2.5,2.0,4,18.34400154775574,7.666376542012526,-1.7347001895156955
Swarm-c1_1.50-c2_2.50-c3_2.50-alpha_2.50.gif,1.5,2.5,2.5,2.5,7,26.71356691467541,-1.8856449501771528,-0.3767307994581733
Swarm-c1_1.50-c2_2.50-c3_2.50-alpha_3.00.gif,1.5,2.5,2.5,3.0,6,7.967529343517364,-3.273341658158701,-6.2982355522192925
Swarm-c1_1.50-c2_2.50-c3_3.00-alpha_1.00.gif,1.5,2.5,3.0,1.0,5,7.410403602163939,29.823168016007504,18.33480822750796
Swarm-c1_1.50-c2_2.50-c3_3.00-alpha_1.50.gif,1.5,2.5,3.0,1.5,1,8.308645625439464,11.27925959528718,2.0491802520936315
Swarm-c1_1.50-c2_2.50-c3_3.00-alpha_2.00.gif,1.5,2.5,3.0,2.0,4,32.49294316377678,6.0063443743732465,-7.903437294347809
Swarm-c1_1.50-c2_2.50-c3_3.00-alpha_2.50.gif,1.5,2.5,3.0,2.5,7,21.76944947559313,1.5449561402004124,1.5405029320203452
Swarm-c1_1.50-c2_2.50-c3_3.00-alpha_3.00.gif,1.5,2.5,3.0,3.0,7,20.7769917300997,-3.4221636572113976,0.09054314218753319
Swarm-c1_1.50-c2_3.00-c3_1.00-alpha_1.00.gif,1.5,3.0,1.0,1.0,0,-9.382005340240873,0.11344766194357803,-2.098360299409433
Swarm-c1_1.50-c2_3.00-c3_1.00-alpha_1.50.gif,1.5,3.0,1.0,1.5,0,-9.41985767680997,-0.25226210304287344,-1.904366656303465
Swarm-c1_1.50-c2_3.00-c3_1.00-alpha_2.00.gif,1.5,3.0,1.0,2.0,0,-9.930003456457632,-1.7691709359913215,-3.68866636984322
Swarm-c1_1.50-c2_3.00-c3_1.00-alpha_2.50.gif,1.5,3.0,1.0,2.5,0,-10.186137943871827,-0.7321138077750099,-2.9093703371342974
Swarm-c1_1.50-c2_3.00-c3_1.00-alpha_3.00.gif,1.5,3.0,1.0,3.0,0,-9.49469551980308,-0.630112735140222,-3.2006560138828353
Swarm-c1_1.50-c2_3.00-c3_1.50-alpha_1.00.gif,1.5,3.0,1.5,1.0,0,-8.35803333663605,-0.830660284942486,-1.0351869624044001
Swarm-c1_1.50-c2_3.00-c3_1.50-alpha_1.50.gif,1.5,3.0,1.5,1.5,0,-9.010743791393999,-1.8970745311518518,-1.2631919830658103
Swarm-c1_1.50-c2_3.00-c3_1.50-alpha_2.00.gif,1.5,3.0,1.5,2.0,0,-9.268731410727675,-0.7874512500093859,-3.249257095508415
Swarm-c1_1.50-c2_3.00-c3_1.50-alpha_2.50.gif,1.5,3.0,1.5,2.5,0,-9.022625433909123,-2.1434972465776636,-2.2426006578169995
Swarm-c1_1.50-c2_3.00-c3_1.50-alpha_3.00.gif,1.5,3.0,1.5,3.0,0,-7.989341800865994,0.012966040274747554,-1.5608563542105394
Swarm-c1_1.50-c2_3.00-c3_2.00-alpha_1.00.gif,1.5,3.0,2.0,1.0,0,-4.36790946066905,1.1370901863015546,1.9940880897291966
Swarm-c1_1.50-c2_3.00-c3_2.00-alpha_1.50.gif,1.5,3.0,2.0,1.5,0,-8.225592849023306,0.5906790084382427,-1.5221619072496444
Swarm-c1_1.50-c2_3.00-c3_2.00-alpha_2.00.gif,1.5,3.0,2.0,2.0,0,-8.259061320618379,-0.17480136926489667,-1.4798061947203816
Swarm-c1_1.50-c2_3.00-c3_2.00-alpha_2.50.gif,1.5,3.0,2.0,2.5,0,-8.169945185349402,0.014852342951852697,-1.8858376521888929
Swarm-c1_1.50-c2_3.00-c3_2.00-alpha_3.00.gif,1.5,3.0,2.0,3.0,0,-8.025556143408284,0.42942487493873094,-1.581114194329356
Swarm-c1_1.50-c2_3.00-c3_2.50-alpha_1.00.gif,1.5,3.0,2.5,1.0,0,-6.8271416325716565,0.9422365352946768,0.4472764649026275
Swarm-c1_1.50-c2_3.00-c3_2.50-alpha_1.50.gif,1.5,3.0,2.5,1.5,0,-5.639297569057018,0.4430010638679578,-0.08870761123621401
Swarm-c1_1.50-c2_3.00-c3_2.50-alpha_2.00.gif,1.5,3.0,2.5,2.0,0,-8.352238899196449,-1.4501352298540864,-2.604210099276736
Swarm-c1_1.50-c2_3.00-c3_2.50-alpha_2.50.gif,1.5,3.0,2.5,2.5,0,-6.2884489235753485,-0.10517584985161164,-1.2165723406570448
Swarm-c1_1.50-c2_3.00-c3_2.50-alpha_3.00.gif,1.5,3.0,2.5,3.0,0,-9.179961008998754,-1.9916446027216144,-3.2688500558949074
Swarm-c1_1.50-c2_3.00-c3_3.00-alpha_1.00.gif,1.5,3.0,3.0,1.0,0,-6.4237199148098165,1.694104444003754,0.10347572809978946
Swarm-c1_1.50-c2_3.00-c3_3.00-alpha_1.50.gif,1.5,3.0,3.0,1.5,0,-6.977011585332792,-1.6368862630788648,-1.1559269424619347
Swarm-c1_1.50-c2_3.00-c3_3.00-alpha_2.00.gif,1.5,3.0,3.0,2.0,0,-6.090946117281537,0.9336889693408639,-0.35525477493751817
Swarm-c1_1.50-c2_3.00-c3_3.00-alpha_2.50.gif,1.5,3.0,3.0,2.5,0,-7.8979977468060465,-1.7302522745913322,-1.8912321333911166
Swarm-c1_1.50-c2_3.00-c3_3.00-alpha_3.00.gif,1.5,3.0,3.0,3.0,0,-6.38895708944672,-0.6947358501180392,-0.8951698160581433
Swarm-c1_2.00-c2_1.00-c3_1.00-alpha_1.00.gif,2.0,1.0,1.0,1.0,5,-5.021617296904098,14.009719043117787,1.8197726625205748
Swarm-c1_2.00-c2_1.00-c3_1.00-alpha_1.50.gif,2.0,1.0,1.0,1.5,9,-6.7367481674813385,0.5403891616706764,-3.888436196995703
Swarm-c1_2.00-c2_1.00-c3_1.00-alpha_2.00.gif,2.0,1.0,1.0,2.0,10,-4.492181049386267,-4.8836153528032495,-2.9500311719358643
Swarm-c1_2.00-c2_1.00-c3_1.00-alpha_2.50.gif,2.0,1.0,1.0,2.5,10,-3.4454310621971262,-4.191360531778539,-0.00915565755049577
Swarm-c1_2.00-c2_1.00-c3_1.00-alpha_3.00.gif,2.0,1.0,1.0,3.0,10,-3.7737204046528547,-5.673512883564201,-1.3523912111397696
Swarm-c1_2.00-c2_1.00-c3_1.50-alpha_1.00.gif,2.0,1.0,1.5,1.0,5,-6.436857005115709,8.633919523195726,-0.24973953501000914
Swarm-c1_2.00-c2_1.00-c3_1.50-alpha_1.50.gif,2.0,1.0,1.5,1.5,10,-5.709200205449966,-0.5368290070390367,-3.9457463085856945
Swarm-c1_2.00-c2_1.00-c3_1.50-alpha_2.00.gif,2.0,1.0,1.5,2.0,10,1.3445466971118432,-5.188674370548363,-1.7884175028549285
Swarm-c1_2.00-c2_1.00-c3_1.50-alpha_2.50.gif,2.0,1.0,1.5,2.5,10,-1.5837566964677305,-3.942251551557436,0.11402803145470373
Swarm-c1_2.00-c2_1.00-c3_1.50-alpha_3.00.gif,2.0,1.0,1.5,3.0,10,2.207644821998719,-6.859802572168176,2.3434865509406535
Swarm-c1_2.00-c2_1.00-c3_2.00-alpha_1.00.gif,2.0,1.0,2.0,1.0,9,-8.16667592967169,6.323219210741238,-1.6822154783567458
Swarm-c1_2.00-c2_1.00-c3_2.00-alpha_1.50.gif,2.0,1.0,2.0,1.5,10,-1.5730841273452014,-1.5329346431649642,-2.4521611819087914
Swarm-c1_2.00-c2_1.00-c3_2.00-alpha_2.00.gif,2.0,1.0,2.0,2.0,10,2.9881555197408254,-6.242606188299339,-0.4613555728955688
Swarm-c1_2.00-c2_1.00-c3_2.00-alpha_2.50.gif,2.0,1.0,2.0,2.5,10,-0.85099365866384,-7.759127050649859,-0.8765699104853356
Swarm-c1_2.00-c2_1.00-c3_2.00-alpha_3.00.gif,2.0,1.0,2.0,3.0,2,1.877162482923717,-7.997758313639846,3.80943574179233
Swarm-c1_2.00-c2_1.00-c3_2.50-alpha_1.00.gif,2.0,1.0,2.5,1.0,11,-5.095430772111503,10.770862976399266,1.2338127138919204
Swarm-c1_2.00-c2_1.00-c3_2.50-alpha_1.50.gif,2.0,1.0,2.5,1.5,10,-1.1549750709169073,-0.8518549591862011,-3.8277903820787635
Swarm-c1_2.00-c2_1.00-c3_2.50-alpha_2.00.gif,2.0,1.0,2.5,2.0,10,-1.45006549478122,-5.49687637942647,-1.213952602391492
Swarm-c1_2.00-c2_1.00-c3_2.50-alpha_2.50.gif,2.0,1.0,2.5,2.5,10,1.7584744529449077,-8.838686329377222,0.1372944138327061
Swarm-c1_2.00-c2_1.00-c3_2.50-alpha_3.00.gif,2.0,1.0,2.5,3.0,10,-3.3401216304174706,-6.958966058249053,-0.6581972217368638
Swarm-c1_2.00-c2_1.00-c3_3.00-alpha_1.00.gif,2.0,1.0,3.0,1.0,5,-4.516313216763688,10.29350898749669,2.18423056052796
Swarm-c1_2.00-c2_1.00-c3_3.00-alpha_1.50.gif,2.0,1.0,3.0,1.5,10,-0.4082402464294125,-1.3923189854344167,-1.5990774879042622
Swarm-c1_2.00-c2_1.00-c3_3.00-alpha_2.00.gif,2.0,1.0,3.0,2.0,10,1.6859367734425896,-7.489855084095388,-0.1139177479899682
Swarm-c1_2.00-c2_1.00-c3_3.00-alpha_2.50.gif,2.0,1.0,3.0,2.5,10,1.8657340563992415,-6.084797239455863,0.24883155887857542
Swarm-c1_2.00-c2_1.00-c3_3.00-alpha_3.00.gif,2.0,1.0,3.0,3.0,2,4.6427004828421286,-8.320713830736517,4.689496602238632
Swarm-c1_2.00-c2_1.50-c3_1.00-alpha_1.00.gif,2.0,1.5,1.0,1.0,5,-0.6714692103901462,13.241678919317362,9.339561637544382
Swarm-c1_2.00-c2_1.50-c3_1.00-alpha_1.50.gif,2.0,1.5,1.0,1.5,10,-1.7644836392828007,-0.02848766417715084,-2.914760878599566
Swarm-c1_2.00-c2_1.50-c3_1.00-alpha_2.00.gif,2.0,1.5,1.0,2.0,10,2.2286400448264163,-2.6654739052480085,-3.831313783336682
Swarm-c1_2.00-c2_1.50-c3_1.00-alpha_2.50.gif,2.0,1.5,1.0,2.5,10,1.3018137827867071,-2.575467142323641,-4.0252571792394605
Swarm-c1_2.00-c2_1.50-c3_1.00-alpha_3.00.gif,2.0,1.5,1.0,3.0,10,-0.3629593919598789,-6.2405417554095965,-2.7265429818247595
Swarm-c1_2.00-c2_1.50-c3_1.50-alpha_1.00.gif,2.0,1.5,1.5,1.0,5,1.1175876348502476,11.115192273609566,10.174873441834318
Swarm-c1_2.00-c2_1.50-c3_1.50-alpha_1.50.gif,2.0,1.5,1.5,1.5,1,-2.0631854072066935,3.0576442214035886,-2.4738030710992054
Swarm-c1_2.00-c2_1.50-c3_1.50-alpha_2.00.gif,2.0,1.5,1.5,2.0,6,5.5673517034742135,-3.349207794920135,-4.655997834328482
Swarm-c1_2.00-c2_1.50-c3_1.50-alpha_2.50.gif,2.0,1.5,1.5,2.5,10,1.5948447049880545,-4.110556118204407,-3.0429820405940924
Swarm-c1_2.00-c2_1.50-c3_1.50-alpha_3.00.gif,2.0,1.5,1.5,3.0,6,6.001507653826494,-6.636591987363974,-0.7927521074013402
Swarm-c1_2.00-c2_1.50-c3_2.00-alpha_1.00.gif,2.0,1.5,2.0,1.0,5,-3.0130818900199343,13.288606816492566,6.525480682789263
Swarm-c1_2.00-c2_1.50-c3_2.00-alpha_1.50.gif,2.0,1.5,2.0,1.5,1,-1.1694164288107203,0.49346575951409144,-0.8066882540106654
Swarm-c1_2.00-c2_1.50-c3_2.00-alpha_2.00.gif,2.0,1.5,2.0,2.0,6,8.268312533061861,-0.6850963864791967,-2.84140643545219
Swarm-c1_2.00-c2_1.50-c3_2.00-alpha_2.50.gif,2.0,1.5,2.0,2.5,6,5.479352938042795,-6.413672335561004,-3.5042267510341323
Swarm-c1_2.00-c2_1.50-c3_2.00-alpha_3.00.gif,2.0,1.5,2.0,3.0,6,4.511494378504822,-5.895540624500269,0.24392232637013758
Swarm-c1_2.00-c2_1.50-c3_2.50-alpha_1.00.gif,2.0,1.5,2.5,1.0,5,2.821735722017768,16.20927909307351,12.353158958432802
Swarm-c1_2.00-c2_1.50-c3_2.50-alpha_1.50.gif,2.0,1.5,2.5,1.5,10,-3.003204258509688,-1.0348753180668757,-2.2326061268661457
Swarm-c1_2.00-c2_1.50-c3_2.50-alpha_2.00.gif,2.0,1.5,2.5,2.0,6,7.343465337274241,-2.323133172890182,-2.4721983188193324
Swarm-c1_2.00-c2_1.50-c3_2.50-alpha_2.50.gif,2.0,1.5,2.5,2.5,6,11.11066938053758,-6.733837599798034,-1.5029174586757672
Swarm-c1_2.00-c2_1.50-c3_2.50-alpha_3.00.gif,2.0,1.5,2.5,3.0,6,5.818950943571305,-5.028594400713565,-0.021965946818714853
Swarm-c1_2.00-c2_1.50-c3_3.00-alpha_1.00.gif,2.0,1.5,3.0,1.0,5,3.766476255760645,19.249904976507366,14.283276679999881
Swarm-c1_2.00-c2_1.50-c3_3.00-alpha_1.50.gif,2.0,1.5,3.0,1.5,1,2.0106168786064313,2.3015386013826036,-1.0358225156504695
Swarm-c1_2.00-c2_1.50-c3_3.00-alpha_2.00.gif,2.0,1.5,3.0,2.0,6,9.602150367858142,-2.263419334302664,-5.958891746639087
Swarm-c1_2.00-c2_1.50-c3_3.00-alpha_2.50.gif,2.0,1.5,3.0,2.5,6,3.1822166709602895,-5.158397648064865,-4.728586237775999
Swarm-c1_2.00-c2_1.50-c3_3.00-alpha_3.00.gif,2.0,1.5,3.0,3.0,6,4.2356837373284915,-5.514321923172011,-0.19681271827202768
Swarm-c1_2.00-c2_2.00-c3_1.00-alpha_1.00.gif,2.0,2.0,1.0,1.0,9,-7.358783117441669,7.867765766110107,0.1991833090111932
Swarm-c1_2.00-c2_2.00-c3_1.00-alpha_1.50.gif,2.0,2.0,1.0,1.5,9,-8.814048037751107,1.26630754652967,-2.9815006773208865
Swarm-c1_2.00-c2_2.00-c3_1.00-alpha_2.00.gif,2.0,2.0,1.0,2.0,9,-10.76089599409424,2.3238292577726556,-4.025167073948833
Swarm-c1_2.00-c2_2.00-c3_1.00-alpha_2.50.gif,2.0,2.0,1.0,2.5,9,-9.281346541076397,2.1893366977439643,-6.019436478353525
Swarm-c1_2.00-c2_2.00-c3_1.00-alpha_3.00.gif,2.0,2.0,1.0,3.0,11,-6.204760921130476,-1.2470822985559364,-3.926175719774619
Swarm-c1_2.00-c2_2.00-c3_1.50-alpha_1.00.gif,2.0,2.0,1.5,1.0,9,-5.224061118552665,6.373724653402733,2.99699912123677
Swarm-c1_2.00-c2_2.00-c3_1.50-alpha_1.50.gif,2.0,2.0,1.5,1.5,9,-8.969132996373204,5.43856676838425,-2.254880412002589
Swarm-c1_2.00-c2_2.00-c3_1.50-alpha_2.00.gif,2.0,2.0,1.5,2.0,9,-8.454813485521402,0.18311203453414804,-3.5203409516238646
Swarm-c1_2.00-c2_2.00-c3_1.50-alpha_2.50.gif,2.0,2.0,1.5,2.5,11,-4.01560192912777,1.4540513591004105,0.3334474911288698
Swarm-c1_2.00-c2_2.00-c3_1.50-alpha_3.00.gif,2.0,2.0,1.5,3.0,8,-7.1791267626761766,2.915713985205703,-4.9337698052898835
Swarm-c1_2.00-c2_2.00-c3_2.00-alpha_1.00.gif,2.0,2.0,2.0,1.0,9,-8.588205170377877,3.5757830020320007,-1.619727717490433
Swarm-c1_2.00-c2_2.00-c3_2.00-alpha_1.50.gif,2.0,2.0,2.0,1.5,8,-5.154928419802361,4.101918322803397,-2.577912931394703
Swarm-c1_2.00-c2_2.00-c3_2.00-alpha_2.00.gif,2.0,2.0,2.0,2.0,8,-8.281526649097774,2.927726128048208,-8.09474410742853
Swarm-c1_2.00-c2_2.00-c3_2.00-alpha_2.50.gif,2.0,2.0,2.0,2.5,8,-7.391061631481593,-2.3147113587366155,-9.42908815316987
Swarm-c1_2.00-c2_2.00-c3_2.00-alpha_3.00.gif,2.0,2.0,2.0,3.0,8,-6.9341137711073095,3.458061328528346,-4.16471167228691
Swarm-c1_2.00-c2_2.00-c3_2.50-alpha_1.00.gif,2.0,2.0,2.5,1.0,5,-4.441239374908207,9.62968509778242,3.2924646485683047
Swarm-c1_2.00-c2_2.00-c3_2.50-alpha_1.50.gif,2.0,2.0,2.5,1.5,9,-8.827709216273867,2.687457057916974,-5.378401683436787
Swarm-c1_2.00-c2_2.00-c3_2.50-alpha_2.00.gif,2.0,2.0,2.5,2.0,11,-8.298013887426633,3.377771299251691,-0.9338656123625352
Swarm-c1_2.00-c2_2.00-c3_2.50-alpha_2.50.gif,2.0,2.0,2.5,2.5,8,-3.5994551053826473,5.181265788279927,-4.626613592697353
Swarm-c1_2.00-c2_2.00-c3_2.50-alpha_3.00.gif,2.0,2.0,2.5,3.0,9,-5.915161901420322,1.843485542835432,-2.871415397774486
Swarm-c1_2.00-c2_2.00-c3_3.00-alpha_1.00.gif,2.0,2.0,3.0,1.0,5,0.12752041561242605,14.518874655002618,7.903538677480624
Swarm-c1_2.00-c2_2.00-c3_3.00-alpha_1.50.gif,2.0,2.0,3.0,1.5,9,-8.340965195357908,-0.2323767701973571,-3.1153298277705916
Swarm-c1_2.00-c2_2.00-c3_3.00-alpha_2.00.gif,2.0,2.0,3.0,2.0,1,1.8751989304698156,6.0154262115905865,-5.852553891987567
Swarm-c1_2.00-c2_2.00-c3_3.00-alpha_2.50.gif,2.0,2.0,3.0,2.5,1,-0.4507726850615721,0.06504432171626502,-4.000300341371736
Swarm-c1_2.00-c2_2.00-c3_3.00-alpha_3.00.gif,2.0,2.0,3.0,3.0,8,-8.062132179263791,4.933782145649767,-6.907348929049432
Swarm-c1_2.00-c2_2.50-c3_1.00-alpha_1.00.gif,2.0,2.5,1.0,1.0,5,0.1878728213445313,25.63211320825287,10.603682439430887
Swarm-c1_2.00-c2_2.50-c3_1.00-alpha_1.50.gif,2.0,2.5,1.0,1.5,5,-3.2261725268422885,9.666042697417785,4.081404519015661
Swarm-c1_2.00-c2_2.50-c3_1.00-alpha_2.00.gif,2.0,2.5,1.0,2.0,5,-0.4161737632798796,9.828359031099103,0.5056090299025625
Swarm-c1_2.00-c2_2.50-c3_1.00-alpha_2.50.gif,2.0,2.5,1.0,2.5,1,4.0040329034297955,2.1778835784059885,-4.464335232527186
Swarm-c1_2.00-c2_2.50-c3_1.00-alpha_3.00.gif,2.0,2.5,1.0,3.0,6,9.544190940034543,-1.2549019986041703,-4.565821333837731
Swarm-c1_2.00-c2_2.50-c3_1.50-alpha_1.00.gif,2.0,2.5,1.5,1.0,5,-3.352897763899366,16.17697196948384,3.529132751551369
Swarm-c1_2.00-c2_2.50-c3_1.50-alpha_1.50.gif,2.0,2.5,1.5,1.5,11,-5.969655217627717,10.518613066913582,2.450645394616569
Swarm-c1_2.00-c2_2.50-c3_1.50-alpha_2.00.gif,2.0,2.5,1.5,2.0,5,7.779727718351739,13.267791327186202,1.9073817153667518
Swarm-c1_2.00-c2_2.50-c3_1.50-alpha_2.50.gif,2.0,2.5,1.5,2.5,6,18.538067935793382,1.9028987302520477,-7.251510307313973
Swarm-c1_2.00-c2_2.50-c3_1.50-alpha_3.00.gif,2.0,2.5,1.5,3.0,10,2.9676437194538354,-2.233106817240854,-4.601455472363624
Swarm-c1_2.00-c2_2.50-c3_2.00-alpha_1.00.gif,2.0,2.5,2.0,1.0,3,3.8489904294386954,36.90239193495775,16.827425827595743
Swarm-c1_2.00-c2_2.50-c3_2.00-alpha_1.50.gif,2.0,2.5,2.0,1.5,5,2.0341894732447483,14.165656322129674,5.18050794589372
Swarm-c1_2.00-c2_2.50-c3_2.00-alpha_2.00.gif,2.0,2.5,2.0,2.0,4,14.473114147591298,10.451523479565978,-0.8456882014640135
